Week,"Anchorage, AK","Birmingham, AL","Little Rock, AR","Phoenix, AZ","Tucson, AZ","Fresno, CA","Los Angeles, CA","Oakland, CA","Sacramento, CA","San Diego, CA","San Francisco, CA","San Jose, CA","Colorado Springs, CO","Denver, CO","Washington, DC","Gainesville, FL","Jacksonville, FL","Miami, FL","Orlando, FL","Tampa, FL","Atlanta, GA","Honolulu, HI","Des Moines, IA","Boise, ID","Chicago, IL","Indianapolis, IN","Wichita, KS","Lexington, KY","Baton Rouge, LA","New Orleans, LA","Boston, MA","Baltimore, MD","Grand Rapids, MI","St Paul, MN","Kansas City, MO","St Louis, MO","Jackson, MS","Charlotte, NC","Durham, NC","Greensboro, NC","Lincoln, NE","Omaha, NE","Newark, NJ","Albuquerque, NM","Las Vegas, NV","Reno, NV","Albany, NY","Buffalo, NY","New York, NY","Rochester, NY","Cleveland, OH","Columbus, OH","Dayton, OH","Oklahoma City, OK","Tulsa, OK","Eugene, OR","Portland, OR","Philadelphia, PA","Pittsburgh, PA","State College, PA","Providence, RI","Columbia, SC","Greenville, SC","Knoxville, TN","Memphis, TN","Nashville, TN","Austin, TX","Dallas, TX","Houston, TX","Lubbock, TX","San Antonio, TX","Salt Lake City, UT","Norfolk, VA","Reston, VA","Richmond, VA","Seattle, WA","Spokane, WA","Madison, WI","Milwaukee, WI"
11/12/2006,1722.0762,15308.6541,2180.52576,1843.61878,2056.6491,1782.42922,1696.31058,2098.57528,1935.40312,1604.52624,2067.9805,1731.43792,1453.33188,2573.33076,2259.53376,15805.7542,9444.9019,10581.1307,15359.3786,11869.533,15704.3052,1815.29028,429.950346,1662.336,397.359732,466.996695,602.970088,15501.4072,3362.72549,2613.16976,329.50212,3103.04214,411.881184,396.0396,540.593872,533.910706,15359.3786,14182.5702,16901.4034,12407.2127,473.762212,680.197784,485.496112,2350.33853,2460.04694,1885.54496,705.915927,691.602952,748.854852,775.190726,394.719468,461.716167,416.831679,2772.16643,2978.75394,1420.7778,1776.6216,2756.98742,3111.94796,2987.26648,185.440728,13076.7761,9708.6693,13868.0783,8166.6445,13411.5578,3795.36949,3013.36546,3033.91605,3264.29898,2953.87691,2446.66422,2337.14162,2576.3265,3072.5079,2028.5694,1689.6087,528.382833,390.759072
11/19/2006,1895.65824,15783.2325,6994.2932,2550.7328,3095.66208,2304.3552,2200.00704,3214.50304,2288.41312,1837.68704,3001.45888,2218.84768,1129.23512,1635.59008,0,15071.7344,9670.3615,8888.7157,17847.5791,12035.3411,13859.1813,2405.8048,2225.00089,1960.87584,2469.81372,3108.17912,2989.28691,18759.4992,9918.7897,7288.274,938.88795,0,2707.5498,2830.82036,2964.2869,2928.5726,16013.7178,13628.696,16815.4058,13217.8309,2289.28663,3232.14415,419.156595,6795.2437,2789.864,2386.96416,717.575001,623.726103,604.218186,645.870225,2808.80776,3288.68244,2852.83296,8764.3026,8654.0598,1694.20832,1772.46944,0,0,0,593.33274,14089.6666,10562.2394,13257.9153,9099.1588,12786.9236,9584.999,8004.8522,7661.8746,9312.4543,7842.5503,1533.89536,0,0,0,2160.87648,1785.51296,3601.26136,2786.79516
11/26/2006,895.0618,21010.9368,4983.41076,7380.15165,9295.55505,6601.5621,5179.63095,8107.5663,5738.8995,4865.27085,5936.2884,6305.47875,1434.38576,1822.45588,1686.615084,21054.4152,11456.5584,10260.9024,16445.7048,13804.392,16510.9224,6228.7164,2683.96044,887.037108,4041.67797,3758.535,3252.94508,19945.716,6284.6026,5125.84892,427.83512,1748.03244,3167.19216,3380.17581,3514.97748,3470.05764,18717.4512,14119.6104,19010.9304,16087.008,2635.29728,3582.35724,471.988776,4833.27324,6575.97465,6638.1156,888.825112,712.917856,829.028256,723.948344,3445.32375,3836.21139,3380.17581,5670.57864,5481.94432,812.345744,782.098828,1688.189888,1585.040226,2041.733386,352.577376,17728.3176,11880.4728,15315.2664,10445.6856,17217.4464,6274.9784,6028.59888,5247.11384,6182.58608,4839.04776,1910.87692,1479.528358,1878.741172,1897.63882,900.617356,780.86426,3828.69432,3467.87496
12/3/2006,5635.58038,27987.1552,10738.3988,6137.31,6387.196,5401.382,4679.184,5593.602,4865.912,5228.384,4849.436,4857.674,2496.79444,2792.51672,4973.25612,20033.0355,13603.5539,12918.0577,16369.1765,16877.3892,19477.5472,4810.992,1221.94735,5536.19392,3996.2466,4760.6482,1308.28854,20127.5867,11099.4435,11317.5002,1529.55405,6437.0159,3976.5745,4119.8998,1557.06824,1314.14218,23897.8158,17184.6806,21203.1066,19075.7046,1100.48432,1393.16632,233.03815,9254.8983,6280.102,5766.6,517.698675,385.84038,420.05864,379.645695,4204.2088,4237.9324,4024.3496,10359.4806,9726.7587,4939.87516,7001.22396,5446.89956,5693.7988,7003.8764,1030.04751,20482.1537,15234.5621,18662.0431,13130.7979,19678.4685,11296.052,9294.22,10305.8601,11535.5569,9419.3345,2942.24952,5036.24062,6079.26394,6764.5353,4947.23712,4564.4152,4041.2114,3670.2518
12/10/2006,8624.24803,55604.8314,25617.651,5832.2236,6921.3224,5036.0156,4964.9256,5505.2096,6460.6592,5971.56,5545.02,5587.674,3102.561,3568.3725,3090.906,28229.3724,21247.3746,19003.759,24863.949,25282.534,37588.933,5024.6412,7421.48508,10375.76432,11657.37419,11976.09939,7173.55128,28698.1876,24417.06258,27445.29834,2236.91265,3942.4203,11792.8324,12310.76085,9049.5837,6966.93978,37923.801,61665.9422,27375.459,30322.2974,6190.08054,7933.8816,1031.70546,19071.76764,8505.2076,5761.1336,2252.43497,1675.60674,1806.09431,1607.31418,12358.56963,13298.80897,10804.78428,22168.82694,20692.94436,9569.70319,11933.34109,3296.9664,3280.29975,4187.8746,2003.1319,32850.5508,26605.2626,29870.2256,21532.0124,29970.686,27422.35716,24807.06264,22627.65054,25747.65102,19966.47366,3811.962,3371.20875,3612.1176,4239.3897,7478.79274,8133.33862,11442.23468,10844.62493
12/17/2006,6244.73256,106604.45,33371.7092,6783.25375,6765.36385,5059.86005,4994.26375,6962.15275,6827.9785,5498.1626,5918.57525,6592.42815,4932.63199,4894.73725,8706.38472,33400.725,24069.55,27524.15,31185.275,33438.275,49265.6,5718.8047,7744.18584,7990.1261,26905.3779,28631.1879,7813.95328,33062.775,41371.2004,40081.5628,5167.49128,10319.151,25956.1824,26663.7645,11764.53457,9409.88347,69148.325,96653.7,36780.225,39446.275,7168.60446,8738.37186,1385.9375,22951.8112,9687.38085,6365.82275,3048.4375,2568.75,2357.8125,2535.9375,27837.3153,32151.8403,25041.5031,30979.338,26633.82,7861.17882,8528.94152,10485.10848,9502.12956,11506.38528,5328.60244,41830.7,35710.05,39821.775,28293.925,41811.925,28998.1556,31035.4092,26559.0584,33240.8764,23372.3452,5943.15839,10425.534,10378.72548,12774.47064,5590.78564,6111.18002,24006.0171,24385.6953
12/24/2006,10187.00181,95147.9799,35650.8432,29344.76468,23968.021,16733.13796,22011.04444,26349.99752,25045.34648,18294.76572,23938.36984,22534.8816,4787.31012,5372.80848,6922.13796,33460.7535,25170.2151,26399.7441,29368.1784,36657.5289,51464.571,18373.83548,14142.0552,13293.7803,40897.5712,35960.9846,14557.998,41839.1154,59238.87464,40281.68024,3306.74344,7033.88277,31960.9836,36604.8872,21881.5623,23203.6662,76265.9274,76775.3037,34795.6707,43490.1972,13547.8512,17202.2058,1395.189,23531.4428,30352.90412,23019.18388,3210.40332,2546.58708,2589.17706,2486.37366,33502.4474,35024.399,32214.6422,33915.45824,30916.26032,15342.93207,17568.35496,7846.29774,9265.75884,8326.49841,2779.13688,46054.6434,38835.5517,45878.9964,32231.2245,46142.4669,31887.69864,34019.20408,28011.3768,32246.09336,25813.85128,6251.05602,7882.5393,7414.41915,10168.77771,11354.79798,9555.36363,28975.617,28078.0558
12/31/2006,10014.84705,44910.246,34870.6181,20836.818,15313.806,10656.9027,14460.2496,17039.74725,17278.24095,14893.30395,19989.53775,17165.27025,3367.1053,3730.55215,7411.21456,18733.3692,17205.6624,14496.9624,17476.5324,22157.166,23381.4984,12640.1661,5689.26804,15372.27042,22837.4652,22300.5342,6248.59032,31334.2416,63976.81602,39461.99252,3424.5858,7884.9612,22181.2162,22849.397,8338.98672,10169.496,38171.0004,29264.7948,23403.168,30749.1624,6305.08752,6694.9182,2876.9622,23240.96912,17133.8895,14209.2036,6395.2854,4615.1814,5170.155,5756.5422,20928.3772,21357.922,21453.3764,35145.5507,32313.74492,16488.11151,18906.92232,8997.94132,11110.33216,9030.38972,2955.3114,27347.0352,27737.088,31280.0676,23414.0028,24594.996,32607.00636,31809.70182,31589.75574,31433.9606,29848.51594,4858.49065,8543.66372,8595.58116,10325.08088,15649.49802,9869.30256,22467.5794,20570.4232
1/7/2007,14457.71325,28390.5066,41628.3636,32654.2455,28169.4912,21472.0995,29025.996,30810.381,36330.0786,25802.2071,31524.135,33463.1667,6950.71128,6615.94952,8970.42027,17184.71724,14185.85247,11628.82671,14994.32385,15078.93132,17259.92388,25088.4531,7675.2,20417.913,38191.9365,34418.547,8092.8,25598.46009,61497.702,41573.1096,5318.9871,11262.07254,42815.9745,44669.952,10814.4,10958.4,29311.78794,19581.92889,20926.24758,25015.60863,8784,8416.8,2874.01365,28698.9276,28990.3083,25933.062,6286.08465,4706.03331,4887.13554,5422.56822,35618.1795,40329.4635,37624.8375,41042.6712,43341.2376,28099.506,20766.17175,11575.13979,11788.02552,11328.86022,5091.56095,23267.05425,22815.81441,23398.66587,22026.14469,17382.13467,37561.6692,34865.274,31759.9992,36213.4716,30411.8016,10580.23352,9609.07746,11040.83835,11804.72244,20736.321,16039.803,44473.6485,38410.0515
1/14/2007,20771.4078,21226.1835,61959.5754,28360.8864,27231.5736,20292.7032,27301.428,32598.72,31830.3216,24332.616,29222.424,30549.6576,8190.549,6816.915,10937.13984,16698.53835,12790.3698,9146.3898,13774.2444,11697.1758,13929.11355,25415.3592,8072.99262,30914.2548,48111.3761,35008.3824,8197.08021,25034.1426,73539.7793,51962.0516,4576.74144,12242.13948,44867.0648,52789.2203,9912.40866,9788.32107,24259.79685,14493.93045,18666.28755,21964.08945,8985.40137,8715.32838,5406.40353,40366.1776,24612.0336,25264.008,9568.96479,7282.42966,5718.39037,7631.36231,41874.2505,42980.8373,43056.2864,51241.227,56694.4218,42028.5294,25228.5462,12293.92518,12915.35358,13246.78206,5325.5782,21508.59195,22155.3984,21007.5447,22756.6551,15650.8941,43030.0946,54766.9995,39974.4251,49188.4439,40084.1158,10538.028,10859.46129,13583.38911,13029.28212,28371.4002,25114.2606,45973.6516,48413.1725
1/21/2007,25973.7942,26594.073,106365.0618,44703.961,35262.322,34213.251,52098.2195,53096.529,55685.3655,48341.8685,51641.366,47766.5715,15983.9856,13441.0788,35518.509,26676.027,19054.305,12129.192,16745.934,14860.992,21936.354,33993.2845,13258.58045,45382.3626,52688.592,46662.7128,11616.94995,46208.397,93089.8794,72803.157,5233.16085,38246.7423,56352.5688,62408.7288,12428.10855,11645.9199,33041.121,20857.293,28287.789,30691.773,15875.5326,12766.0913,10728.51163,55578.1404,31658.2555,36074.506,19058.20416,13119.05894,12283.60815,12887.44882,46632.432,43513.5096,48721.8072,69390.8742,79580.979,54799.5378,55297.1934,38521.2815,41884.3867,42828.1152,7256.1191,29489.781,31402.041,33368.937,33751.389,30855.681,62052.129,79020.0558,73340.7084,72195.4902,60930.2826,18647.9832,32121.0864,43274.2414,40014.0884,49287.045,44329.6296,54354.036,58048.2936
1/28/2007,29640.9004,27563.9271,181907.22,57477.128,57618.4652,51847.1962,65721.798,85909.4614,87464.1706,73471.7878,90950.4882,79572.8436,13835.2027,15362.8035,58868.892,31579.3095,18431.7206,12060.0895,18027.3939,15308.6454,24845.1786,42401.16,22245.6432,55669.118,59850.706,71859.3364,15719.7535,47111.0317,103962.7324,88114.7549,6931.56891,60774.816,77363.292,98686.3088,16183.2044,13878.4756,36459.1145,26044.2164,31537.4826,28456.2343,25727.7878,16859.5922,13861.9073,72101.4072,48996.896,58395.8198,23470.3576,16893.8587,17395.5485,17275.5792,54115.8152,60697.4684,63006.8204,90347.2526,92304.1333,60950.818,67098.7168,60721.128,60935.88,66626.808,10182.17256,26727.3891,29724.9836,38257.6712,37644.21,39805.2665,96548.6351,119562.6546,89740.8952,87260.3422,88307.6868,15675.2673,49822.464,66089.928,64640.352,52246.5764,68408.5784,79711.1332,67356.1
2/4/2007,48420,38980.7067,399356.344,55135.8775,61737.5125,51712.8075,70735.2965,108804.725,86872.6265,73816.0595,96726.178,94745.6875,17542.6468,19796.024,67206.5544,53472.7752,24528.0724,17725.6729,26223.743,22970.4215,39276.4632,42348.266,35222.075,127110,81410.978,86664.677,28727.468,57258.4584,155760.2448,127057.6816,17746.7355,65545.7664,81838.108,187595.496,22421.8575,18384.205,61753.9572,37245.6019,64474.917,48405.4805,48314.378,28933.646,21362.0968,93846.8624,51174.8965,70197.3855,31836.8248,26091.5952,28837.2436,27583.4504,65180.038,69536.764,76627.122,234992.844,127621.2136,102240,131640,75039.9378,61504.5156,67677.111,20553.5265,37462.49,40301.7524,58855.5435,57751.3859,55247.3142,189609.7336,259450.1328,155948.0888,118153.876,197348.9064,20196.1564,53117.5362,69559.3374,75842.652,145470,142140,103707.164,75772.862
2/11/2007,55585.3604,41841.09,310648.8834,49973.025,49352.001,39105.105,62704.017,81761.691,72271.668,46964.94,77201.046,79083.525,22762.1205,24303.6821,53853.5208,52096.446,25371.522,19214.496,27144.288,24227.802,44586.018,34660.902,42897.6848,141168.2776,81468.7335,80226.9468,37707.2176,53221.104,121124.9802,102945.6638,18498.754,64802.6553,69690.5748,196992.5265,28490.3218,20170.3082,69004.44,37819.008,67994.154,53144.856,53507.6104,45588.3314,29862.1326,84283.1762,39124.512,78074.361,48007.9146,34320.1704,47783.8926,40301.5578,55240.6932,61449.6267,72964.3761,267888.2322,231831.5814,109794.4284,118698.1976,73751.2072,60666.3156,66586.9587,18165.285,41478.912,40106.448,55699.164,68928.192,57738.798,163281.6674,220597.851,125986.8904,106811.0334,155369.739,25291.245,59747.129,67668.3547,83105.2826,159425.2176,156391.7568,96708.843,69652.9449
2/18/2007,60305.1642,37222.9968,262288.9486,37815.5232,40715.3838,34127.8392,43916.964,59103.5172,65489.9154,34546.8942,57142.3398,56103.0834,32156.1328,26858.7352,52243.2603,52636.6128,26380.3152,20019.984,27337.0224,27833.0928,37896.2352,37346.1816,39152.8918,108257.4558,69989.341,72929.2274,38133.3784,52494.8784,113070.9512,105795.5314,18893.8166,51028.8051,61002.6428,159589.0606,27258.5688,22787.0188,60786.3408,40784.0736,72922.3488,57774.4848,44697.6138,59203.322,31674.0666,92682.5218,35200.62,75647.8086,45379.4062,35334.7762,53214.2176,41718.6966,54220.8594,56492.5898,62639.625,226659.5212,307810.6464,89187.237,74821.6764,66296.2419,50811.9381,54520.3638,18236.941,44309.7168,42130.5504,62628.888,56959.512,52299.9936,220333.0692,193416.8916,124803.644,118822.2712,185508.8266,28043.6794,64539.6192,53110.7283,81043.1979,117666.7722,149115.0222,112651.1016,88931.5636
2/25/2007,58615.5024,36086.6926,196228.34,38027.05,55464.125,39238.225,52272.775,62250.55,68710.15,36527.5,48293.2,55810.175,35545.892,27311.8436,61533.0585,48916.0546,24852.7769,20066.438,25033.7038,26514.0148,34754.4127,48754.6,33745.0938,71445.6624,52427.5745,66848.6714,29416.0702,62304.6452,99502.83,106366.015,24515.238,66722.9031,59230.5091,95718.9765,28138.6534,22461.2454,53833.9767,37238.0456,60561.1678,51662.8539,40983.789,51256.3491,33329.6012,84761.67,34085.925,83590.3,43809.0686,35732.5364,46968.4834,40493.908,49672.6671,45118.6365,55829.0418,170110.85,234096.03,55719.552,39663.5232,72811.9782,63254.4426,69600.4407,20057.922,45067.246,40576.9693,62337.541,49623.3143,43998.1325,183543.465,150028.69,105618.275,187575.92,163995.405,35185.9336,82934.7444,62689.212,88355.8197,58505.5296,82296.312,76237.8456,64627.8787
3/4/2007,64658.8786,38218.5572,146360.983,31850.0637,44900.0898,33866.7344,38283.4099,47950.0959,52183.4377,30216.7271,42083.4175,44100.0882,33151.6395,28723.3695,53053.7504,44648.5224,28501.3626,19163.4637,26297.8352,26044.9714,32908.4174,42766.7522,17805.3876,49450.6988,44762.5384,55831.0045,15199.9848,70964.4193,81806.853,83713.612,19760.2821,66281.8816,49111.737,64480.5343,15859.4436,12810.798,49940.6005,33486.3918,55485.5424,56009.3317,21189.168,22810.788,37637.824,83805.504,30100.0602,63866.7944,47765.736,43014.656,47209.512,38657.568,42025.964,47034.8725,44884.7069,109558.237,151185.313,45849.6076,33294.0173,63951.6592,54536.6192,70612.8,17421.8928,52035.7577,50048.9707,66268.3773,48983.3304,41126.4909,149715.041,109259.588,88308.212,170367.768,98439.305,30957.633,90949.2864,60609.32,78309.5952,45656.692,56861.8731,61181.9848,50553.3253
3/11/2007,64006.6962,35416.7671,86495.661,36706.6112,48914.8368,41172.036,38611.586,43916.8384,53257.36,41192.5196,46805.026,46170.0344,27728.6295,27655.1275,52464.6145,37877.9037,26853.3603,16486.2438,21357.9457,22049.0868,27241.0736,47337.5996,17131.0464,43387.8432,45632.3936,46381.6543,14153.856,56555.5705,55285.0635,58078.851,18469.8514,74606.5915,51892.3459,50200.4669,15886.4832,12348.0192,41586.4657,26954.5029,41080.7527,42951.8908,20035.0272,21413.808,44139.912,58286.3895,34002.776,68599.5764,54524.2728,49472.4216,45721.8048,39445.2624,41692.7325,48581.097,44109.7025,64720.083,83558.193,37835.9964,26956.944,68438.838,55303.3295,74477.559,22569.417,42968.7479,47267.3084,52273.8671,37523.9046,32230.7752,63011.8815,54407.016,39416.3505,112645.512,62101.905,24218.909,97032.44,64748.5085,87819.5195,30422.8368,48025.0794,50031.279,43070.4054
3/18/2007,28932.6025,25445.1892,54943.4526,25624.0827,32113.6083,31493.286,24494.778,30491.2269,35215.2198,28184.9004,31238.7948,34404.0291,22124.0666,18074.124,52100,28547.9155,21308.2208,14975.2589,17723.7927,18247.9976,17837.1343,35406.0882,17886.3095,21444.735,28440.6012,40064.8824,15068.5,41922.2243,40011.7474,36807.0094,14124.5205,65350,36049.986,38656.5156,16936.994,12672.6085,29780.5054,20840.6867,28675.4248,31749.8157,20643.845,20673.982,38786.8685,43133.3996,27071.5014,47892.0627,46918.521,42908.391,36581.297,33662.8135,35881.8228,38530.3932,41998.7592,39026.5872,53542.8634,16204.845,10285.71,62625,50200,71150,15909.5826,32132.3436,40307.1065,35475.9208,27839.5305,24311.7732,46077.0108,31964.2942,29815.9328,71263.8776,34824.8196,18308.4182,70675,68075,81625,11894.87375,18946.08375,41788.5552,34767.7416
3/25/2007,24327.07166,15751.31084,22704.68652,22275.0405,28632.405,31738.293,24119.1615,30185.349,28163.2865,22533.8645,26497.107,30282.408,18696.4008,11869.9658,34486.9479,16649.2478,13048.14645,12449.52181,11364.51465,11916.37174,10457.22418,32482.412,4391.58279,16806.98512,18321.0635,28633.812,3650.52951,23477.3101,17887.8612,15336.4578,12917.79,45321.7278,26476.47,24384.502,4096.84569,3216.84492,17388.17509,11748.00856,16237.69336,17696.84092,4808.42526,4943.16222,42139.8495,19508.42292,28551.5225,40910.3685,60134.8335,45442.1205,31921.953,34338.8325,28552.0945,28699.186,29892.2615,14758.88736,19962.6288,13622.2693,8099.12578,41773.9026,37304.3385,48730.4226,15028.54,19212.10954,24824.21554,18061.62781,15377.17044,13216.50963,16945.80456,11641.12848,11349.53952,29781.32628,12616.83,13797.4298,43356.5109,49321.7268,52678.2477,10021.833,15129.25604,29075.0865,24253.754
4/1/2007,25250.71374,11574.54456,15813.69818,13891.3579,18278.1025,19489.3678,15058.974,19522.1047,17492.4169,13498.5151,14469.7098,18463.6116,11119.906,7073.3765,32880.2535,13357.08837,10095.75261,9248.44479,8169.32634,8537.02596,7801.62672,22763.0578,1348.9014,17861.82804,6828.57416,9621.43242,1131.38375,15938.97918,13640.07428,11634.73094,11087.3895,50317.6492,10607.1471,9885.71824,1290.5074,957.6616,13293.14061,9368.34684,12693.63036,13285.14714,1426.27345,1518.244,27793.71,15290.15866,15560.9398,24978.2547,41031.165,27645.345,21875.595,23936.22,12357.1478,10528.57564,11935.71906,10994.32992,13784.98254,14805.30762,9775.3581,40641.1782,39397.0605,55076.8931,12136.3935,14556.10887,19064.42595,12413.85891,11446.64904,9640.12482,11606.68418,8474.79598,9073.12686,21773.63468,8507.5172,7996.4575,42181.5144,55807.5654,48876.0525,12629.94624,17026.5627,11000.0044,9635.71814
4/8/2007,29358.0664,8619.35096,18578.33955,12760.8624,16330.3344,18527.7906,13474.7568,18550.0998,15750.2952,13296.2832,13106.655,16854.6006,6808.84706,4937.59348,42448.6065,9729.02788,7587.09336,6361.28746,6741.93245,6070.96501,6767.73889,24227.7912,2055,21136.2216,6908.97696,8042.31072,1595,10864.51124,16711.26264,14067.77751,8965.5384,66488.2297,9320.94368,9567.95232,2045,1517.5,9490.31831,6212.90043,8761.28638,9599.99568,2277.5,2187.5,26710.4735,17820.41724,12939.336,23257.341,39643.443,28399.5425,20368.185,22802.4315,11820.08992,9350.00352,10730.34592,12625.87653,15392.60106,20224.152,13244.8368,56744.0135,55401.9957,82738.3148,9556.6728,10329.02761,13580.63905,8535.48003,8374.18978,6741.93245,14659.32663,11646.1233,13081.86231,25344.18261,10475.349,4819.65733,61266.03,82067.3059,62491.3506,17805.1848,22643.1192,9226.4992,8877.78112
4/15/2007,9079.29414,6997.23104,8020.88875,10185.12872,13775.21304,15996.70168,11067.77376,14390.08936,12119.01392,10760.3356,10839.67448,13695.87416,4820.25348,3433.43784,40826.214,8351.14732,6380.1807,4816.58712,5984.78922,4702.7623,6242.39276,21163.64624,1346.98028,6707.69541,3140.29364,2874.62241,1082.79354,8914.28064,7215.625,6017.83125,10936.239,58338.1656,3817.90453,3623.87498,1354.42216,1053.02602,7811.97712,5361.7481,7518.4289,8267.2764,1467.91083,1456.74801,15411.682,7489.81875,10333.88912,18833.06664,26113.6402,16122.9904,11704.2564,13256.202,4677.60469,3247.75616,4122.38167,5478.1025,6315.115,6750.29898,4421.30382,52430.8356,46313.4672,73644.714,9885.426,8327.1842,10837.32102,6727.64594,7093.08352,5852.99206,6292.025,5252.975,5714.775,10520.38125,4863.33125,3354.01668,50540.49,72331.974,51065.586,4979.88396,7157.39976,3319.39784,3256.71137
4/22/2007,31846.606,4999.47444,8407.10052,13372.2465,17804.5498,19461.955,12129.1926,17352.5302,13937.271,13209.0172,9605.4165,15217.9932,2884.77623,2123.45868,51261.9302,6021.98712,4683.76776,3463.3494,4499.9982,3218.32332,4589.52696,21671.8286,309.905586,23271.1512,5856,5760,257.07541,5965.44264,7829.68977,6242.63508,7921.9121,66895.2486,6870,6648,310.848982,242.452772,5480.10252,3991.09788,5362.30152,5791.09716,344.811238,325.943318,13867.656,7605.32445,13435.027,21747.1652,23312.3702,14403.4518,8184.0182,11115.1364,8028,6276,7476,5539.84371,6427.40652,22897.5318,14553.3652,62289.003,61486.3996,96417.0954,8165.4848,5842.9296,7487.43156,4740.31224,5074.86708,4024.08216,6625.37592,5305.57992,6546.18816,10809.12924,5810.40189,2045.26931,61835.3576,90659.2884,65534.3124,14998.1502,24000.5986,6402,6138
4/29/2007,29734.7008,5665.8615,5081.96175,9140.14478,12760.09817,13529.69456,8902.61503,12209.02915,10878.86255,9767.22332,6527.31753,10375.29948,1683.7152,1140.1536,15669.1755,6990.80142,5247.45942,4137.53168,4660.53428,3753.99644,5038.25838,14755.34807,512.863368,20633.6592,3809.0871,4281.8139,414.108124,6398.06514,5156.27861,3790.15986,5718.35502,22172.193,4790.9043,4604.54085,527.801136,393.361224,6246.9755,4387.4107,5735.59518,6345.76488,563.485804,529.460888,6352.89367,4574.85847,9558.19714,14622.33141,10203.77343,6490.42509,3290.17474,4818.88937,5440.90365,3968.17785,5031.81315,3440.43346,4006.55307,21033.1324,14450.5088,18456.183,19335.6387,35054.361,5856.03612,6421.3097,8298.30792,5212.59258,5642.61694,4579.17832,4045.89729,3460.10557,3683.05615,6557.37,3763.93038,1238.25984,19694.853,29889.1071,20623.8555,13894.72,21502.0792,4699.9953,4031.81415
5/6/2007,18421.9536,6028.61682,5042.35042,7084.40304,9759.63216,10444.9532,7348.6232,8826.60472,8289.90752,8223.85248,5325.6876,8735.77904,1676.54412,1042.79892,6837.45391,7236.9248,5272.61664,4458.4626,4755.69344,4200.001,4807.38576,11642.2008,0,12867.2424,1001.33083,1214.66363,0,6177.23224,4983.52692,3807.05692,1063.91976,9761.79879,1266.6635,1253.3302,0,0,6532.61694,4510.15492,5951.07834,6396.9246,0,0,5974.44696,4350.58606,6877.98104,12344.0356,9431.39286,6090.55812,4011.1128,4591.6686,1486.66295,1106.6639,1307.99673,3654.11582,3969.40978,12949.274,8800.8188,8299.62635,8916.85488,16065.91931,1214.43554,6784.617,8296.61736,5220.92432,5757.23214,5059.38582,4150.58616,3501.17472,3432.93946,6557.64378,3847.0569,1204.11588,8940.82492,13555.05762,9689.88867,9363.3212,13324.2756,1277.33014,1077.33064
5/13/2007,10800.0042,3695.28285,1269.182758,4925.05791,6669.9696,7217.85996,4847.63862,6128.03457,5806.44675,5901.73203,3722.08125,5919.59802,2155.68034,1459.65809,2959.99704,4493.56695,3291.84895,2905.58245,2755.3677,2746.784,3047.2135,8998.50363,1225.58066,7818.26391,994.66418,1214.66363,1081.3947,3721.03395,1235.849415,972.327326,3356.0984,4331.42424,1146.6638,1162.66376,1288.37132,1004.65056,3995.71235,2785.41065,3755.36875,3957.0857,1386.04568,1267.4411,3737.96106,1064.151252,4371.21222,8581.63053,5761.41682,3541.04758,2254.31984,2688.88752,1361.32993,1086.66395,1215.99696,969.811602,961.006568,8256.52495,5658.26307,3559.99644,4054.28166,7305.70698,4300.48888,4184.55375,5004.2971,3158.8016,3626.61325,3214.59565,1013.836772,857.232953,849.685781,1664.151426,1007.547462,1614.77162,3899.9961,6165.70812,4259.99574,6026.0893,8115.65533,1161.33043,1046.66405
5/20/2007,23700,7792.89066,1768.074861,4895.49245,6499.73705,7250.93095,4494.4313,5818.5697,6022.2833,5595.75795,3991.51335,5984.087,984.1594,691.0898,1097.2962,9904.89114,6864.00156,5954.66802,5671.1124,5984.00136,6600.0015,9587.2713,279.775404,17231.25,0,0,236.516958,7841.77956,1720.187544,1424.412939,489.1887,1559.99844,0,0,296.629344,234.269766,8555.5575,5876.44578,8223.11298,8438.22414,310.674294,286.51698,2839.86162,1499.530299,3902.38865,8625.99775,4305.15324,2625.4287,1894.15746,2015.11962,0,0,0,1350.234546,1429.107774,19706.25,12225,1348.10676,1371.89052,2672.42976,672.9723,9015.11316,10853.3358,6600.0015,7773.3351,6648.8904,1451.642982,1206.572595,1212.206397,2344.600599,1370.89182,778.2186,1403.24184,2239.99776,1642.16052,14400,18300,0,0
5/27/2007,0,1229.38545,5168.11465,4157.66704,5424.82118,6423.362,4443.79862,5074.45598,5436.50002,4268.61602,3392.70302,5337.22988,270.760085,196.49112,1105.55445,1631.01735,1084.0796,976.3247,924.0799,979.59,1093.8755,10236.50326,668.05609,0,0,0,565.27823,1235.91605,5121.73785,4304.34675,254.545536,1513.33182,0,0,694.445,566.66712,1345.3036,955.10025,1257.1405,1363.26275,738.88948,684.72277,0,4371.0134,3632.11924,7538.69122,0,0,0,0,0,0,0,4185.5062,4434.7815,0,0,1375.55418,1334.44311,2666.664,356.818296,1404.079,1670.20095,1061.2225,1227.7528,1015.5083,4513.04235,3513.0426,4150.7236,6875.3606,4144.9265,220.467715,1322.2209,2303.33103,1578.88731,0,0,0,0
